sample_id,feature,block,n_finite,mean,median,standard_deviation,q25,q75,iqr,minimum,maximum,mean_minus_median,absolute_mean_minus_median
0,OES_bin_114,OES_bin,100,0.17417158172186872,0.0,0.369941484034391,0.0,0.1455563924281523,0.1455563924281523,0.0,2.074026800208141,0.17417158172186872,0.17417158172186872
0,OES_bin_115,OES_bin,100,8.991507613166315,8.925363625848163,0.9622217957215238,8.394018026179989,9.624075585533655,1.230057559353666,6.883003437036148,11.201484933119016,0.06614398731815108,0.06614398731815108
0,OES_bin_116,OES_bin,100,0.35318055585324776,0.0,0.5976754698192944,0.0,0.4163643544446088,0.4163643544446088,0.0,2.4391123950950595,0.35318055585324776,0.35318055585324776
0,OES_bin_117,OES_bin,100,0.2706033192860606,0.0,0.42414067025788166,0.0,0.49466519705253864,0.49466519705253864,0.0,1.9373184936534409,0.2706033192860606,0.2706033192860606
0,OES_bin_118,OES_bin,100,0.17880133805209666,0.0,0.36068769244370824,0.0,0.18346259093935519,0.18346259093935519,0.0,1.9689541343323285,0.17880133805209666,0.17880133805209666
0,OES_bin_119,OES_bin,100,0.21581330224036463,0.0,0.45713710358689824,0.0,0.16033467462036577,0.16033467462036577,0.0,2.0162166472745446,0.21581330224036463,0.21581330224036463
0,OES_bin_120,OES_bin,100,0.20246232154607965,0.0,0.41509420644901074,0.0,0.1309910078866522,0.1309910078866522,0.0,1.897054418202312,0.20246232154607965,0.20246232154607965
0,OES_bin_121,OES_bin,100,0.2704241322890964,0.0,0.4458538299203462,0.0,0.4995893979655254,0.4995893979655254,0.0,1.6377690981056618,0.2704241322890964,0.2704241322890964
0,OES_bin_122,OES_bin,100,0.1702479116739627,0.0,0.39500582962549025,0.0,0.14173601066456487,0.14173601066456487,0.0,2.022903536151004,0.1702479116739627,0.1702479116739627
0,OES_bin_123,OES_bin,100,0.18838685274401676,0.0,0.4466448764988218,0.0,0.03561018143264383,0.03561018143264383,0.0,2.1439010924583832,0.18838685274401676,0.18838685274401676
0,OES_bin_124,OES_bin,100,0.15540824431571484,0.0,0.36382721207864444,0.0,0.1430400551131394,0.1430400551131394,0.0,2.309353822741911,0.15540824431571484,0.15540824431571484
0,OES_bin_125,OES_bin,100,0.1622643591635746,0.0,0.32078283346235026,0.0,0.13447257177105526,0.13447257177105526,0.0,1.499547006193068,0.1622643591635746,0.1622643591635746
0,OES_bin_126,OES_bin,100,0.2286165218585153,0.0,0.4278653537880221,0.0,0.2615504759183525,0.2615504759183525,0.0,1.699161389805876,0.2286165218585153,0.2286165218585153
0,OES_bin_127,OES_bin,100,0.21532653227020687,0.0,0.4497989806682006,0.0,0.13338268307993825,0.13338268307993825,0.0,1.9409434514569088,0.21532653227020687,0.21532653227020687
0,OES_bin_128,OES_bin,100,0.18089184542121026,0.0,0.4039794923847195,0.0,0.1269467921048687,0.1269467921048687,0.0,2.2925051882054195,0.18089184542121026,0.18089184542121026
0,OES_bin_129,OES_bin,100,0.1488090909558558,0.0,0.35766441006723676,0.0,0.0,0.0,0.0,1.5774448032992214,0.1488090909558558,0.1488090909558558
0,OES_bin_130,OES_bin,100,0.209200057678153,0.0,0.3954501550578907,0.0,0.29862801956746204,0.29862801956746204,0.0,1.532864600741406,0.209200057678153,0.209200057678153
0,OES_bin_131,OES_bin,100,0.17125193625253712,0.0,0.3820285518820593,0.0,0.07493667103011467,0.07493667103011467,0.0,2.042196497343144,0.17125193625253712,0.17125193625253712
0,OES_bin_132,OES_bin,100,0.13181455269345999,0.0,0.2843518529831742,0.0,0.029883360585734976,0.029883360585734976,0.0,1.2316754276626658,0.13181455269345999,0.13181455269345999
0,OES_bin_133,OES_bin,100,0.08441184658551223,0.0,0.26831432820615436,0.0,0.0,0.0,0.0,2.1155246236395246,0.08441184658551223,0.08441184658551223
0,OES_bin_134,OES_bin,100,0.31538406772253935,0.0,0.5604381225238741,0.0,0.43493066102154027,0.43493066102154027,0.0,2.626948905064119,0.31538406772253935,0.31538406772253935
0,OES_bin_135,OES_bin,100,1.2144824817835314,1.194427827365922,0.9206843414566077,0.3990461034965893,1.8409837794908546,1.4419376759942653,0.0,3.276234627467177,0.020054654417609452,0.020054654417609452
0,OES_bin_136,OES_bin,100,0.3482748313554575,0.003308177144515,0.5332600162363063,0.0,0.5430209808574049,0.5430209808574049,0.0,2.006506718605163,0.3449666542109425,0.3449666542109425
0,OES_bin_137,OES_bin,100,0.16835295322819757,0.0,0.4079609290282982,0.0,0.001894219740712425,0.001894219740712425,0.0,2.4348315405811656,0.16835295322819757,0.16835295322819757
0,OES_bin_138,OES_bin,100,0.17916919933074044,0.0,0.34935589540648443,0.0,0.14490821958453273,0.14490821958453273,0.0,1.6008016166001402,0.17916919933074044,0.17916919933074044
0,OES_bin_139,OES_bin,100,0.2875921535438363,0.0,0.5145362573606627,0.0,0.36862279968558304,0.36862279968558304,0.0,2.123313432433206,0.2875921535438363,0.2875921535438363
0,OES_bin_140,OES_bin,100,0.18442495708618664,0.0,0.38107958536464925,0.0,0.1489461956703671,0.1489461956703671,0.0,1.7393914792363647,0.18442495708618664,0.18442495708618664
0,OES_bin_141,OES_bin,100,0.13437663488549373,0.0,0.33237833441366654,0.0,0.07298814907915202,0.07298814907915202,0.0,1.6127060331568073,0.13437663488549373,0.13437663488549373
0,OES_bin_142,OES_bin,100,0.1417375900161596,0.0,0.3538714627369251,0.0,0.0,0.0,0.0,1.6107222692939305,0.1417375900161596,0.1417375900161596
