scheme,outer_fold,component,feature,loading,component_regression_coef
loo,10,3,I_t_76,-0.00455303879593822,-0.01849129104469117
loo,10,3,I_t_77,-0.0010232407019612679,-0.01849129104469117
loo,10,3,I_t_78,0.0029780449249020105,-0.01849129104469117
loo,10,3,I_t_79,0.00321466594067242,-0.01849129104469117
loo,10,3,I_t_80,-0.005461790937685732,-0.01849129104469117
loo,10,3,I_t_81,-0.014316266641850402,-0.01849129104469117
loo,10,3,I_t_82,-0.018923363999170176,-0.01849129104469117
loo,10,3,I_t_83,-0.02472991624106496,-0.01849129104469117
loo,10,3,I_t_84,-0.027993373132279103,-0.01849129104469117
loo,10,3,I_t_85,-0.026358128878771512,-0.01849129104469117
loo,10,3,I_t_86,-0.02461126441524722,-0.01849129104469117
loo,10,3,I_t_87,-0.027809355472987324,-0.01849129104469117
loo,10,3,I_t_88,-0.03636069021234406,-0.01849129104469117
loo,10,3,I_t_89,-0.04159153722968413,-0.01849129104469117
loo,10,3,I_t_90,-0.04129880030628125,-0.01849129104469117
loo,10,3,I_t_91,-0.037187282284312326,-0.01849129104469117
loo,10,3,I_t_92,-0.032365140329966395,-0.01849129104469117
loo,10,3,I_t_93,-0.03331561142462054,-0.01849129104469117
loo,10,3,I_t_94,-0.035060817728569164,-0.01849129104469117
loo,10,3,I_t_95,-0.03283129766640625,-0.01849129104469117
loo,10,3,I_t_96,-0.02805682097667609,-0.01849129104469117
loo,10,3,I_t_97,-0.023132254280950275,-0.01849129104469117
loo,10,3,I_t_98,-0.0199091079457041,-0.01849129104469117
loo,10,3,I_t_99,-0.016074069582036006,-0.01849129104469117
loo,10,3,I_t_100,-0.014712450324201324,-0.01849129104469117
loo,10,3,I_t_101,-0.02072326171858939,-0.01849129104469117
loo,10,3,I_t_102,-0.022434363031966796,-0.01849129104469117
loo,10,3,I_t_103,-0.018415711822682163,-0.01849129104469117
loo,10,3,I_t_104,-0.012931544851001984,-0.01849129104469117
loo,10,3,I_t_105,-0.00973229155615298,-0.01849129104469117
loo,10,3,I_t_106,-0.005831083120554096,-0.01849129104469117
loo,10,3,I_t_107,-0.0002768993726120728,-0.01849129104469117
loo,10,3,I_t_108,0.0028795680633569003,-0.01849129104469117
loo,10,3,I_t_109,0.004261633476837215,-0.01849129104469117
loo,10,3,I_t_110,0.00376370041714224,-0.01849129104469117
loo,10,3,I_t_111,0.0021059172081084165,-0.01849129104469117
loo,10,3,I_t_112,0.0023305210992200617,-0.01849129104469117
loo,10,3,I_t_113,0.005728375355340478,-0.01849129104469117
loo,10,3,I_t_114,0.009724780047378697,-0.01849129104469117
loo,10,3,I_t_115,0.011329680165219878,-0.01849129104469117
loo,10,3,I_t_116,0.01011773284541123,-0.01849129104469117
loo,10,3,I_t_117,0.006816185300654072,-0.01849129104469117
loo,10,3,I_t_118,0.0038685165235619275,-0.01849129104469117
loo,10,3,I_t_119,0.0038471779304067584,-0.01849129104469117
loo,10,3,I_t_120,0.0052456418636640445,-0.01849129104469117
loo,10,3,I_t_121,0.00607522421414944,-0.01849129104469117
loo,10,3,I_t_122,0.005813812237542929,-0.01849129104469117
loo,10,3,I_t_123,0.0033365587662235103,-0.01849129104469117
loo,10,3,I_t_124,0.0013097379593480028,-0.01849129104469117
loo,10,3,I_t_125,-0.00023230979060860326,-0.01849129104469117
loo,10,3,I_t_126,-0.0017953835803029795,-0.01849129104469117
loo,10,3,I_t_127,-0.0005044900193933907,-0.01849129104469117
loo,10,3,I_t_128,0.003960635411514617,-0.01849129104469117
loo,10,3,I_t_129,0.006365738873740378,-0.01849129104469117
loo,10,3,I_t_130,0.005239881438921275,-0.01849129104469117
loo,10,3,I_t_131,0.0011272182223453517,-0.01849129104469117
loo,10,3,I_t_132,-0.011150552682059115,-0.01849129104469117
loo,10,3,I_t_133,-0.020432057904541036,-0.01849129104469117
loo,10,3,I_t_134,-0.025764458880790007,-0.01849129104469117
loo,10,3,I_t_135,-0.027454924522778527,-0.01849129104469117
loo,10,3,I_t_136,-0.025159852494288537,-0.01849129104469117
loo,10,3,I_t_137,-0.02263390922915012,-0.01849129104469117
loo,10,3,I_t_138,-0.025387859934226608,-0.01849129104469117
loo,10,3,I_t_139,-0.03366228421843526,-0.01849129104469117
loo,10,3,I_t_140,-0.03987094461089198,-0.01849129104469117
loo,10,3,I_t_141,-0.04043921209572373,-0.01849129104469117
loo,10,3,I_t_142,-0.0359342912477866,-0.01849129104469117
loo,10,3,I_t_143,-0.031152982564464696,-0.01849129104469117
loo,10,3,I_t_144,-0.032385370006546635,-0.01849129104469117
loo,10,3,I_t_145,-0.033884458971038166,-0.01849129104469117
loo,10,3,I_t_146,-0.03493804860998709,-0.01849129104469117
loo,10,3,I_t_147,-0.03395529968385694,-0.01849129104469117
loo,10,3,I_t_148,-0.030156677609296537,-0.01849129104469117
loo,10,3,I_t_149,-0.02522804522346206,-0.01849129104469117
loo,10,3,I_t_150,-0.021313302909485788,-0.01849129104469117
loo,10,3,I_t_151,-0.018665252410596928,-0.01849129104469117
loo,10,3,I_t_152,-0.020026848620064423,-0.01849129104469117
loo,10,3,I_t_153,-0.022039711098934215,-0.01849129104469117
loo,10,3,I_t_154,-0.018286664786569734,-0.01849129104469117
loo,10,3,I_t_155,-0.015270411462201355,-0.01849129104469117
loo,10,3,I_t_156,-0.010963958561137752,-0.01849129104469117
loo,10,3,I_t_157,-0.006261815272439029,-0.01849129104469117
loo,10,3,I_t_158,-0.0018999469113072174,-0.01849129104469117
loo,10,3,I_t_159,0.001211884821610131,-0.01849129104469117
loo,10,3,I_t_160,0.003084070254564987,-0.01849129104469117
loo,10,3,I_t_161,0.0034578023373675122,-0.01849129104469117
loo,10,3,I_t_162,0.002902495021703875,-0.01849129104469117
loo,10,3,I_t_163,0.0033081947246133103,-0.01849129104469117
loo,10,3,I_t_164,0.0069161219068954215,-0.01849129104469117
loo,10,3,I_t_165,0.010639654368925706,-0.01849129104469117
loo,10,3,I_t_166,0.012266638680409996,-0.01849129104469117
loo,10,3,I_t_167,0.011397296126811163,-0.01849129104469117
loo,10,3,I_t_168,0.00800428960251162,-0.01849129104469117
loo,10,3,I_t_169,0.005042682470070517,-0.01849129104469117
loo,10,3,I_t_170,0.003953571039612971,-0.01849129104469117
loo,10,3,I_t_171,0.0047684002274908715,-0.01849129104469117
loo,10,3,I_t_172,0.006025012947616341,-0.01849129104469117
loo,10,3,I_t_173,0.0058988773036383535,-0.01849129104469117
loo,10,3,I_t_174,0.003448564825229419,-0.01849129104469117
loo,10,3,I_t_175,0.00017504297397213995,-0.01849129104469117
loo,10,3,I_t_176,-0.001797491648025357,-0.01849129104469117
loo,10,3,I_t_177,-0.002702106238147364,-0.01849129104469117
loo,10,3,I_t_178,-0.002829037733973068,-0.01849129104469117
loo,10,3,I_t_179,-0.00019406570481551072,-0.01849129104469117
loo,10,3,I_t_180,0.004816427306923522,-0.01849129104469117
loo,10,3,I_t_181,0.007220136202938699,-0.01849129104469117
loo,10,3,I_t_182,0.0008358059221538825,-0.01849129104469117
loo,10,3,I_t_183,-0.010703520116417101,-0.01849129104469117
loo,10,3,I_t_184,-0.01798487212805683,-0.01849129104469117
loo,10,3,I_t_185,-0.0236182500826226,-0.01849129104469117
loo,10,3,I_t_186,-0.02756573065506898,-0.01849129104469117
loo,10,3,I_t_187,-0.028068629124191686,-0.01849129104469117
loo,10,3,I_t_188,-0.027867799411215453,-0.01849129104469117
loo,10,3,I_t_189,-0.030876002833352824,-0.01849129104469117
loo,10,3,I_t_190,-0.03793516143213067,-0.01849129104469117
loo,10,3,I_t_191,-0.04255474110391947,-0.01849129104469117
loo,10,3,I_t_192,-0.04270657422239282,-0.01849129104469117
loo,10,3,I_t_193,-0.0374886722453577,-0.01849129104469117
loo,10,3,I_t_194,-0.029399284538324574,-0.01849129104469117
loo,10,3,I_t_195,-0.027452981627554603,-0.01849129104469117
loo,10,3,I_t_196,-0.03033635939414121,-0.01849129104469117
loo,10,3,I_t_197,-0.030761081435350304,-0.01849129104469117
loo,10,3,I_t_198,-0.028922467676360357,-0.01849129104469117
loo,10,3,I_t_199,-0.024645198956493867,-0.01849129104469117
loo,10,3,I_t_200,-0.021023451340056818,-0.01849129104469117
loo,10,3,I_t_201,-0.018377062310914346,-0.01849129104469117
loo,10,3,I_t_202,-0.01554511798220019,-0.01849129104469117
loo,10,3,I_t_203,-0.019250963565962242,-0.01849129104469117
loo,10,3,I_t_204,-0.02566179827034703,-0.01849129104469117
loo,10,3,I_t_205,-0.020049573607403202,-0.01849129104469117
loo,10,3,I_t_206,-0.01597776062006971,-0.01849129104469117
loo,10,3,I_t_207,-0.010783464898420645,-0.01849129104469117
loo,10,3,I_t_208,-0.006691962380693042,-0.01849129104469117
loo,10,3,I_t_209,-0.0022089826799207572,-0.01849129104469117
loo,10,3,I_t_210,0.001654913355065262,-0.01849129104469117
loo,10,3,I_t_211,0.003945170971588325,-0.01849129104469117
loo,10,3,I_t_212,0.005012904515394081,-0.01849129104469117
loo,10,3,I_t_213,0.004541739614242521,-0.01849129104469117
loo,10,3,I_t_214,0.004801462739581202,-0.01849129104469117
loo,10,3,I_t_215,0.006925354647994028,-0.01849129104469117
loo,10,3,I_t_216,0.009886784400914977,-0.01849129104469117
loo,10,3,I_t_217,0.010890004942572406,-0.01849129104469117
loo,10,3,I_t_218,0.009562030008933232,-0.01849129104469117
loo,10,3,I_t_219,0.006436954102391335,-0.01849129104469117
loo,10,3,I_t_220,0.003886390214738553,-0.01849129104469117
loo,10,3,I_t_221,0.004026645471502748,-0.01849129104469117
loo,10,3,I_t_222,0.00493091950314459,-0.01849129104469117
loo,10,3,I_t_223,0.005277690553186677,-0.01849129104469117
loo,10,3,I_t_224,0.00476931301200575,-0.01849129104469117
loo,10,3,I_t_225,0.002935033725204339,-0.01849129104469117
loo,10,3,I_t_226,0.00073483284673266,-0.01849129104469117
loo,10,3,I_t_227,-0.0011529872046644497,-0.01849129104469117
loo,10,3,I_t_228,-0.002050677119373225,-0.01849129104469117
loo,10,3,I_t_229,-0.0007547109564707006,-0.01849129104469117
loo,10,3,I_t_230,0.0007534666128932698,-0.01849129104469117
loo,10,3,I_t_231,0.0037080434464329074,-0.01849129104469117
loo,10,3,I_t_232,0.0014236410251077067,-0.01849129104469117
loo,10,3,I_t_233,-0.006078699521975956,-0.01849129104469117
loo,10,3,I_t_234,-0.01174265112448388,-0.01849129104469117
loo,10,3,I_t_235,-0.018978440049291962,-0.01849129104469117
loo,10,3,I_t_236,-0.025683990968871577,-0.01849129104469117
loo,10,3,I_t_237,-0.028269913762157366,-0.01849129104469117
loo,10,3,I_t_238,-0.028942168511979227,-0.01849129104469117
loo,10,3,I_t_239,-0.02576565613755104,-0.01849129104469117
loo,10,3,I_t_240,-0.02349307653211236,-0.01849129104469117
loo,10,3,I_t_241,-0.030384167190425405,-0.01849129104469117
loo,10,3,I_t_242,-0.03792894752152409,-0.01849129104469117
loo,10,3,I_t_243,-0.03987696785234736,-0.01849129104469117
loo,10,3,I_t_244,-0.03759582005814378,-0.01849129104469117
loo,10,3,I_t_245,-0.031434789436357746,-0.01849129104469117
loo,10,3,I_t_246,-0.030641623358807855,-0.01849129104469117
loo,10,3,I_t_247,-0.035894840482562494,-0.01849129104469117
loo,10,3,I_t_248,-0.037886586728858515,-0.01849129104469117
loo,10,3,I_t_249,-0.035191362983576495,-0.01849129104469117
loo,10,3,I_t_250,-0.029105706099911702,-0.01849129104469117
loo,10,3,I_t_251,-0.02361137684844045,-0.01849129104469117
loo,10,3,I_t_252,-0.01852572349481285,-0.01849129104469117
loo,10,3,I_t_253,-0.017315290771247497,-0.01849129104469117
loo,10,3,I_t_254,-0.020485971183015355,-0.01849129104469117
loo,10,3,I_t_255,-0.025828401134630922,-0.01849129104469117
loo,10,3,I_t_256,-0.023026693703884136,-0.01849129104469117
loo,10,3,I_t_257,-0.015382570929048956,-0.01849129104469117
loo,10,3,I_t_258,-0.011095431982137747,-0.01849129104469117
loo,10,3,I_t_259,-0.007689167161705561,-0.01849129104469117
loo,10,3,I_t_260,-0.002341835508592715,-0.01849129104469117
loo,10,3,I_t_261,0.001516871070718311,-0.01849129104469117
loo,10,3,I_t_262,0.00335885431573088,-0.01849129104469117
loo,10,3,I_t_263,0.004343099885713237,-0.01849129104469117
loo,10,3,I_t_264,0.00359259841004599,-0.01849129104469117
loo,10,3,I_t_265,0.00243704099468903,-0.01849129104469117
loo,10,3,I_t_266,0.0044518971937833815,-0.01849129104469117
loo,10,3,I_t_267,0.007843208212122478,-0.01849129104469117
loo,10,3,I_t_268,0.01006938182789945,-0.01849129104469117
loo,10,3,I_t_269,0.010604873185491383,-0.01849129104469117
loo,10,3,I_t_270,0.008623863156331237,-0.01849129104469117
loo,10,3,I_t_271,0.005551079006479745,-0.01849129104469117
loo,10,3,I_t_272,0.004476935636055411,-0.01849129104469117
loo,10,3,I_t_273,0.0053433734557101435,-0.01849129104469117
loo,10,3,I_t_274,0.005724457321057841,-0.01849129104469117
loo,10,3,I_t_275,0.005407105224342651,-0.01849129104469117
loo,10,3,I_t_276,0.004168721246662545,-0.01849129104469117
loo,10,3,I_t_277,0.0019942915456657197,-0.01849129104469117
loo,10,3,I_t_278,0.00015810552998128628,-0.01849129104469117
loo,10,3,I_t_279,-0.001283816270217411,-0.01849129104469117
loo,10,3,I_t_280,-0.0026684170365043917,-0.01849129104469117
loo,10,3,I_t_281,0.000476958822794603,-0.01849129104469117
loo,10,3,I_t_282,0.007441413739976441,-0.01849129104469117
loo,10,3,I_t_283,0.007325334342302693,-0.01849129104469117
loo,10,3,I_t_284,-0.000928322014902975,-0.01849129104469117
loo,10,3,I_t_285,-0.012404358380626247,-0.01849129104469117
loo,10,3,I_t_286,-0.02046710928809839,-0.01849129104469117
loo,10,3,I_t_287,-0.026792919981853854,-0.01849129104469117
loo,10,3,I_t_288,-0.03101904936838229,-0.01849129104469117
loo,10,3,I_t_289,-0.02950527161458944,-0.01849129104469117
loo,10,3,I_t_290,-0.025207574156953384,-0.01849129104469117
loo,10,3,I_t_291,-0.023568617353131455,-0.01849129104469117
loo,10,3,I_t_292,-0.029444530067012947,-0.01849129104469117
loo,10,3,I_t_293,-0.03732257179183432,-0.01849129104469117
loo,10,3,I_t_294,-0.04058093329142698,-0.01849129104469117
loo,10,3,I_t_295,-0.038707926875512014,-0.01849129104469117
loo,10,3,I_t_296,-0.032656219484885486,-0.01849129104469117
loo,10,3,I_t_297,-0.03117534022667694,-0.01849129104469117
loo,10,3,I_t_298,-0.03387895285280517,-0.01849129104469117
loo,10,3,I_t_299,-0.03533290089625206,-0.01849129104469117
loo,10,3,I_t_300,-0.03347431838482156,-0.01849129104469117
loo,10,3,I_t_301,-0.029710990550421427,-0.01849129104469117
loo,10,3,I_t_302,-0.024877528517223996,-0.01849129104469117
loo,10,3,I_t_303,-0.019738294292163804,-0.01849129104469117
loo,10,3,I_t_304,-0.017875488962259104,-0.01849129104469117
loo,10,3,I_t_305,-0.01849393682197842,-0.01849129104469117
loo,10,3,I_t_306,-0.020520404550431772,-0.01849129104469117
loo,10,3,I_t_307,-0.021670809573659255,-0.01849129104469117
loo,10,3,I_t_308,-0.01816190913814021,-0.01849129104469117
loo,10,3,I_t_309,-0.013191418736075884,-0.01849129104469117
loo,10,3,I_t_310,-0.007908328443824289,-0.01849129104469117
loo,10,3,I_t_311,-0.003285852288439484,-0.01849129104469117
loo,10,3,I_t_312,0.0015838253651058929,-0.01849129104469117
loo,10,3,I_t_313,0.005369464261667031,-0.01849129104469117
loo,10,3,I_t_314,0.0068634319105489155,-0.01849129104469117
loo,10,3,I_t_315,0.006129390950370995,-0.01849129104469117
loo,10,3,I_t_316,0.005551172464669247,-0.01849129104469117
loo,10,3,I_t_317,0.006945038949126615,-0.01849129104469117
loo,10,3,I_t_318,0.00940625723425341,-0.01849129104469117
loo,10,3,I_t_319,0.011025640439802085,-0.01849129104469117
loo,10,3,I_t_320,0.01104409860317979,-0.01849129104469117
loo,10,3,I_t_321,0.008999312586458426,-0.01849129104469117
loo,10,3,I_t_322,0.005579265043526865,-0.01849129104469117
loo,10,3,I_t_323,0.0044758009463592655,-0.01849129104469117
loo,10,3,I_t_324,0.004713734195175908,-0.01849129104469117
loo,10,3,I_t_325,0.004303881674351723,-0.01849129104469117
loo,10,3,I_t_326,0.0030588517237488517,-0.01849129104469117
loo,10,3,I_t_327,0.0009219954668929669,-0.01849129104469117
loo,10,3,I_t_328,-0.0004634973957227337,-0.01849129104469117
loo,10,3,I_t_329,-0.0015058254702995746,-0.01849129104469117
loo,10,3,I_t_330,-0.002474932475469272,-0.01849129104469117
loo,10,3,I_t_331,-0.001301608448966913,-0.01849129104469117
loo,10,3,I_t_332,0.00025465442217813896,-0.01849129104469117
loo,10,3,I_t_333,0.00414437589852981,-0.01849129104469117
loo,10,3,I_t_334,0.006835795268815926,-0.01849129104469117
loo,10,3,I_t_335,0.0029801213940909,-0.01849129104469117
loo,10,3,I_t_336,-0.005765369173088273,-0.01849129104469117
loo,10,3,I_t_337,-0.019126134823770614,-0.01849129104469117
loo,10,3,I_t_338,-0.028359625292903083,-0.01849129104469117
loo,10,3,I_t_339,-0.03042964354428109,-0.01849129104469117
loo,10,3,I_t_340,-0.02709843563323134,-0.01849129104469117
loo,10,3,I_t_341,-0.023496414382464692,-0.01849129104469117
loo,10,3,I_t_342,-0.02261533870089121,-0.01849129104469117
loo,10,3,I_t_343,-0.03086058235970356,-0.01849129104469117
loo,10,3,I_t_344,-0.04036068591617279,-0.01849129104469117
loo,10,3,I_t_345,-0.04296819012458274,-0.01849129104469117
loo,10,3,I_t_346,-0.04132099950309444,-0.01849129104469117
loo,10,3,I_t_347,-0.03492520916134742,-0.01849129104469117
loo,10,3,I_t_348,-0.030246591374648073,-0.01849129104469117
loo,10,3,I_t_349,-0.030299747936007693,-0.01849129104469117
loo,10,3,I_t_350,-0.030692706735825023,-0.01849129104469117
loo,10,3,I_t_351,-0.030106512066621283,-0.01849129104469117
loo,10,3,I_t_352,-0.025990249437899487,-0.01849129104469117
loo,10,3,I_t_353,-0.021874387090417842,-0.01849129104469117
loo,10,3,I_t_354,-0.018320800938744823,-0.01849129104469117
loo,10,3,I_t_355,-0.01720774201301061,-0.01849129104469117
loo,10,3,I_t_356,-0.017206493693901908,-0.01849129104469117
loo,10,3,I_t_357,-0.019367520159444002,-0.01849129104469117
loo,10,3,I_t_358,-0.019333620735585054,-0.01849129104469117
loo,10,3,I_t_359,-0.01639146805125886,-0.01849129104469117
loo,10,3,I_t_360,-0.012479140765593111,-0.01849129104469117
loo,10,3,I_t_361,-0.008617724113428867,-0.01849129104469117
loo,10,3,I_t_362,-0.00406324707579655,-0.01849129104469117
loo,10,3,I_t_363,0.0018645494216453602,-0.01849129104469117
loo,10,3,I_t_364,0.006169304469065173,-0.01849129104469117
loo,10,3,I_t_365,0.006271408176249625,-0.01849129104469117
loo,10,3,I_t_366,0.0048522898692418305,-0.01849129104469117
loo,10,3,I_t_367,0.003477232875683943,-0.01849129104469117
loo,10,3,I_t_368,0.003406850372138281,-0.01849129104469117
loo,10,3,I_t_369,0.006149539932853256,-0.01849129104469117
loo,10,3,I_t_370,0.009301452425889497,-0.01849129104469117
loo,10,3,I_t_371,0.010277252687761928,-0.01849129104469117
loo,10,3,I_t_372,0.0077182813708741695,-0.01849129104469117
loo,10,3,I_t_373,0.004745277292444212,-0.01849129104469117
loo,10,3,I_t_374,0.005104607868665591,-0.01849129104469117
loo,10,3,I_t_375,0.005785641328485697,-0.01849129104469117
loo,10,3,I_t_376,0.006045451814330712,-0.01849129104469117
loo,10,3,I_t_377,0.005566687596808496,-0.01849129104469117
loo,10,3,I_t_378,0.0036504860022107594,-0.01849129104469117
loo,10,3,I_t_379,0.0014608200600959116,-0.01849129104469117
loo,10,3,I_t_380,-0.00023223285890799697,-0.01849129104469117
loo,10,3,I_t_381,-0.0025440345813732136,-0.01849129104469117
loo,10,3,I_t_382,-0.003386267666527262,-0.01849129104469117
loo,10,3,I_t_383,-0.0020707389582665637,-0.01849129104469117
loo,10,3,I_t_384,0.00019798142446177314,-0.01849129104469117
loo,10,3,I_t_385,-0.0015914474585621212,-0.01849129104469117
loo,10,3,I_t_386,-0.008675310790316802,-0.01849129104469117
loo,10,3,I_t_387,-0.012997793117687772,-0.01849129104469117
loo,10,3,I_t_388,-0.019129325111556822,-0.01849129104469117
loo,10,3,I_t_389,-0.0256786105326249,-0.01849129104469117
loo,10,3,I_t_390,-0.029780402625286646,-0.01849129104469117
loo,10,3,I_t_391,-0.030499023623522328,-0.01849129104469117
loo,10,3,I_t_392,-0.029228117362154866,-0.01849129104469117
loo,10,3,I_t_393,-0.027598980366669836,-0.01849129104469117
loo,10,3,I_t_394,-0.03239296192653671,-0.01849129104469117
loo,10,3,I_t_395,-0.039774448627050964,-0.01849129104469117
loo,10,3,I_t_396,-0.04158135147346878,-0.01849129104469117
loo,10,3,I_t_397,-0.03864040100603496,-0.01849129104469117
loo,10,3,I_t_398,-0.03134679623059114,-0.01849129104469117
loo,10,3,I_t_399,-0.02748982718102109,-0.01849129104469117
loo,10,3,I_t_400,-0.03068943194184307,-0.01849129104469117
loo,10,3,I_t_401,-0.032742166048742534,-0.01849129104469117
loo,10,3,I_t_402,-0.03045599998600429,-0.01849129104469117
loo,10,3,I_t_403,-0.024771900128977866,-0.01849129104469117
loo,10,3,I_t_404,-0.020326758766210495,-0.01849129104469117
loo,10,3,I_t_405,-0.01618841522405569,-0.01849129104469117
loo,10,3,I_t_406,-0.014449949443431304,-0.01849129104469117
loo,10,3,I_t_407,-0.01703715610856571,-0.01849129104469117
loo,10,3,I_t_408,-0.019378745756846644,-0.01849129104469117
loo,10,3,I_t_409,-0.019443074948438468,-0.01849129104469117
loo,10,3,I_t_410,-0.016872524778668962,-0.01849129104469117
loo,10,3,I_t_411,-0.013593959733527911,-0.01849129104469117
loo,10,3,I_t_412,-0.009478960846337044,-0.01849129104469117
loo,10,3,I_t_413,-0.0052234570321226595,-0.01849129104469117
loo,10,3,I_t_414,-0.001703823164008629,-0.01849129104469117
loo,10,3,I_t_415,0.0016294063187635823,-0.01849129104469117
loo,10,3,I_t_416,0.004017662870939618,-0.01849129104469117
loo,10,3,I_t_417,0.0047764090263719035,-0.01849129104469117
loo,10,3,I_t_418,0.005246203269324489,-0.01849129104469117
loo,10,3,I_t_419,0.0066013185599216465,-0.01849129104469117
loo,10,3,I_t_420,0.010019395776562844,-0.01849129104469117
loo,10,3,I_t_421,0.012202087284923549,-0.01849129104469117
loo,10,3,I_t_422,0.012312441540566568,-0.01849129104469117
loo,10,3,I_t_423,0.010335615220765412,-0.01849129104469117
loo,10,3,I_t_424,0.0067513503789905045,-0.01849129104469117
loo,10,3,I_t_425,0.00513728186124956,-0.01849129104469117
loo,10,3,I_t_426,0.005516558364190627,-0.01849129104469117
loo,10,3,I_t_427,0.00545023540735859,-0.01849129104469117
loo,10,3,I_t_428,0.004999637792864912,-0.01849129104469117
loo,10,3,I_t_429,0.0032871614123288736,-0.01849129104469117
loo,10,3,I_t_430,0.0007195101954700638,-0.01849129104469117
loo,10,3,I_t_431,-0.00225181266465645,-0.01849129104469117
loo,10,3,I_t_432,-0.004167761786308088,-0.01849129104469117
loo,10,3,I_t_433,-0.003285068740502977,-0.01849129104469117
loo,10,3,I_t_434,-0.0026700036687576033,-0.01849129104469117
loo,10,3,I_t_435,-0.0005351930917869154,-0.01849129104469117
loo,10,3,I_t_436,0.0021369405375882707,-0.01849129104469117
loo,10,3,I_t_437,-0.003819326367786565,-0.01849129104469117
loo,10,3,I_t_438,-0.011729848608940024,-0.01849129104469117
loo,10,3,I_t_439,-0.01802738813104425,-0.01849129104469117
loo,10,3,I_t_440,-0.02453018890823208,-0.01849129104469117
loo,10,3,I_t_441,-0.029166848295030003,-0.01849129104469117
loo,10,3,I_t_442,-0.030129090973625167,-0.01849129104469117
loo,10,3,I_t_443,-0.026283709006032645,-0.01849129104469117
loo,10,3,I_t_444,-0.02414988631346986,-0.01849129104469117
loo,10,3,I_t_445,-0.02804754615655789,-0.01849129104469117
loo,10,3,I_t_446,-0.03561771416284077,-0.01849129104469117
loo,10,3,I_t_447,-0.03951857103135024,-0.01849129104469117
loo,10,3,I_t_448,-0.03776169454132816,-0.01849129104469117
loo,10,3,I_t_449,-0.03289743600531475,-0.01849129104469117
loo,10,3,I_t_450,-0.030868813470839404,-0.01849129104469117
loo,10,3,I_t_451,-0.03456818171400177,-0.01849129104469117
loo,10,3,I_t_452,-0.03744822193874983,-0.01849129104469117
loo,10,3,I_t_453,-0.035915152276241175,-0.01849129104469117
loo,10,3,I_t_454,-0.03125156712620394,-0.01849129104469117
loo,10,3,I_t_455,-0.024890068679352954,-0.01849129104469117
loo,10,3,I_t_456,-0.02014481533201091,-0.01849129104469117
loo,10,3,I_t_457,-0.01851859309289086,-0.01849129104469117
loo,10,3,I_t_458,-0.017914952957731604,-0.01849129104469117
loo,10,3,I_t_459,-0.022707270092307004,-0.01849129104469117
loo,10,3,I_t_460,-0.022692077894530854,-0.01849129104469117
loo,10,3,I_t_461,-0.019021632870584008,-0.01849129104469117
loo,10,3,I_t_462,-0.014628447916096608,-0.01849129104469117
loo,10,3,I_t_463,-0.010792908601370636,-0.01849129104469117
loo,10,3,I_t_464,-0.007646907916743601,-0.01849129104469117
loo,10,3,I_t_465,-0.0032154091558337654,-0.01849129104469117
loo,10,3,I_t_466,0.0004257513203080549,-0.01849129104469117
loo,10,3,I_t_467,0.0025958675412399643,-0.01849129104469117
loo,10,3,I_t_468,0.004078864748504628,-0.01849129104469117
loo,10,3,I_t_469,0.003773638425341528,-0.01849129104469117
loo,10,3,I_t_470,0.004403037900532284,-0.01849129104469117
loo,10,3,I_t_471,0.008549361357486466,-0.01849129104469117
loo,10,3,I_t_472,0.011726787393773246,-0.01849129104469117
loo,10,3,I_t_473,0.011668963765090018,-0.01849129104469117
loo,10,3,I_t_474,0.009675758250755099,-0.01849129104469117
loo,10,3,I_t_475,0.006433015995228292,-0.01849129104469117
loo,10,3,I_t_476,0.005385138342083931,-0.01849129104469117
loo,10,3,I_t_477,0.006238395979580528,-0.01849129104469117
loo,10,3,I_t_478,0.006442555963941281,-0.01849129104469117
loo,10,3,I_t_479,0.0065715134865020584,-0.01849129104469117
loo,10,3,I_t_480,0.00507153948678662,-0.01849129104469117
loo,10,3,I_t_481,0.002286507713192687,-0.01849129104469117
loo,10,3,I_t_482,0.00020245903645218352,-0.01849129104469117
loo,10,3,I_t_483,-0.0006882564877750473,-0.01849129104469117
loo,10,3,I_t_484,-0.0012878522229201827,-0.01849129104469117
loo,10,3,I_t_485,5.351640999020398e-05,-0.01849129104469117
loo,10,3,I_t_486,0.003866675009057993,-0.01849129104469117
loo,10,3,I_t_487,0.005276484774581209,-0.01849129104469117
loo,10,3,I_t_488,0.0024829104300157913,-0.01849129104469117
loo,10,3,I_t_489,-0.007815150360874757,-0.01849129104469117
loo,10,3,I_t_490,-0.017410266273135386,-0.01849129104469117
loo,10,3,I_t_491,-0.0235964763243395,-0.01849129104469117
loo,10,3,I_t_492,-0.02871914939720979,-0.01849129104469117
loo,10,3,I_t_493,-0.029883987877471384,-0.01849129104469117
loo,10,3,I_t_494,-0.026991213293242063,-0.01849129104469117
loo,10,3,I_t_495,-0.023458891022052047,-0.01849129104469117
loo,10,3,I_t_496,-0.02570192531859622,-0.01849129104469117
loo,10,3,I_t_497,-0.03313356824359019,-0.01849129104469117
loo,10,3,I_t_498,-0.0389209327419401,-0.01849129104469117
loo,10,3,I_t_499,-0.03995335469469813,-0.01849129104469117
loo,10,3,I_t_500,-0.03535024615216295,-0.01849129104469117
loo,10,3,I_t_501,-0.030488936370676394,-0.01849129104469117
