scheme,outer_fold,feature,coefficient
five_fold,1,I_t_91,-0.0050133788680031405
five_fold,1,I_t_92,-0.006263687971938324
five_fold,1,I_t_93,-0.006129291464249093
five_fold,1,I_t_94,-0.00454066694828298
five_fold,1,I_t_95,-0.0033313384440446236
five_fold,1,I_t_96,-0.002406557074219164
five_fold,1,I_t_97,-0.0015567278714787634
five_fold,1,I_t_98,-0.0005122902094984557
five_fold,1,I_t_99,0.0011386437698494296
five_fold,1,I_t_100,0.002614503646611759
five_fold,1,I_t_101,0.004265622917332645
five_fold,1,I_t_102,0.005577757373417557
five_fold,1,I_t_103,0.004256560344263957
five_fold,1,I_t_104,0.004269838441388953
five_fold,1,I_t_105,0.0039862418392033905
five_fold,1,I_t_106,0.0026374455903764456
five_fold,1,I_t_107,0.001080758421886465
five_fold,1,I_t_108,-0.0007005217685651204
five_fold,1,I_t_109,-0.0016219905902713238
five_fold,1,I_t_110,-0.0017734298393681982
five_fold,1,I_t_111,-0.0015065445647554274
five_fold,1,I_t_112,-0.0013842100660936786
five_fold,1,I_t_113,-0.0020024618276520243
five_fold,1,I_t_114,-0.002597630490641227
five_fold,1,I_t_115,-0.002667766694776403
five_fold,1,I_t_116,-0.002446237364493416
five_fold,1,I_t_117,-0.0018755051067289503
five_fold,1,I_t_118,-0.0018498086681521747
five_fold,1,I_t_119,-0.0023367317067952073
five_fold,1,I_t_120,-0.0024699196761821004
five_fold,1,I_t_121,-0.0024874287929325
five_fold,1,I_t_122,-0.0022635561752963117
five_fold,1,I_t_123,-0.001537242002891989
five_fold,1,I_t_124,-0.0007541736206789672
five_fold,1,I_t_125,-0.00017475180939605434
five_fold,1,I_t_126,0.0003335059107143219
five_fold,1,I_t_127,0.0005513596707340107
five_fold,1,I_t_128,-0.0002947984162284251
five_fold,1,I_t_129,-0.002971075022360794
five_fold,1,I_t_130,-0.0035823888126514233
five_fold,1,I_t_131,-0.004309081909670895
five_fold,1,I_t_132,-0.004711437114906953
five_fold,1,I_t_133,-0.0035064570314659346
five_fold,1,I_t_134,-0.003698069798773331
five_fold,1,I_t_135,-0.003618329323246058
five_fold,1,I_t_136,-0.004020508615475138
five_fold,1,I_t_137,-0.004445712465615946
five_fold,1,I_t_138,-0.0036788266501927946
five_fold,1,I_t_139,-0.002555386847909755
five_fold,1,I_t_140,-0.0021997922863065886
five_fold,1,I_t_141,-0.0024970570794452204
five_fold,1,I_t_142,-0.003858314957751674
five_fold,1,I_t_143,-0.00559218496205217
five_fold,1,I_t_144,-0.005664087514702528
five_fold,1,I_t_145,-0.00535964562631809
five_fold,1,I_t_146,-0.005076437661403359
five_fold,1,I_t_147,-0.0046763953933812805
five_fold,1,I_t_148,-0.004189056829428995
five_fold,1,I_t_149,-0.003848959595878278
five_fold,1,I_t_150,-0.0033422308468585046
five_fold,1,I_t_151,-0.001838406351435687
five_fold,1,I_t_152,0.0006830881689664164
five_fold,1,I_t_153,0.0042233320964520475
five_fold,1,I_t_154,0.004588545541125077
five_fold,1,I_t_155,0.003983104076558001
five_fold,1,I_t_156,0.0036058765185817227
five_fold,1,I_t_157,0.002209431782354494
five_fold,1,I_t_158,0.0005229890849816959
five_fold,1,I_t_159,-0.0005022815888137938
five_fold,1,I_t_160,-0.0011515934299879704
five_fold,1,I_t_161,-0.0015958254839783456
five_fold,1,I_t_162,-0.0015933729392828859
five_fold,1,I_t_163,-0.001521595717404474
five_fold,1,I_t_164,-0.0019833270624263974
five_fold,1,I_t_165,-0.002987665052892979
five_fold,1,I_t_166,-0.003828028387039502
five_fold,1,I_t_167,-0.0038403007573643644
five_fold,1,I_t_168,-0.002855354882116786
five_fold,1,I_t_169,-0.0015541045835104216
five_fold,1,I_t_170,-0.0006921535467669877
five_fold,1,I_t_171,-0.0003573536339364869
five_fold,1,I_t_172,-0.0002487118123463272
five_fold,1,I_t_173,0.00012317211408387067
five_fold,1,I_t_174,0.0007289577593952257
five_fold,1,I_t_175,0.0008227214979982827
five_fold,1,I_t_176,-4.982177899283382e-05
five_fold,1,I_t_177,-0.0011307244037628897
five_fold,1,I_t_178,-0.001722752278228805
five_fold,1,I_t_179,-0.0026997200989312166
five_fold,1,I_t_180,-0.0044996520864807295
five_fold,1,I_t_181,-0.004977614020913547
five_fold,1,I_t_182,-0.0039211953017359935
five_fold,1,I_t_183,-0.003213329925428027
five_fold,1,I_t_184,-0.0027117367209365333
five_fold,1,I_t_185,-0.0029577399837814435
five_fold,1,I_t_186,-0.003866945618018289
five_fold,1,I_t_187,-0.0046618046480898295
five_fold,1,I_t_188,-0.006050873844824793
five_fold,1,I_t_189,-0.00635587813148278
five_fold,1,I_t_190,-0.0048186351059605025
five_fold,1,I_t_191,-0.003520034037575272
five_fold,1,I_t_192,-0.0034701833213671147
five_fold,1,I_t_193,-0.004814689154891751
five_fold,1,I_t_194,-0.006128866504713673
five_fold,1,I_t_195,-0.00595231848374205
five_fold,1,I_t_196,-0.004583774461809595
five_fold,1,I_t_197,-0.0037640128313970824
five_fold,1,I_t_198,-0.003079329049552521
five_fold,1,I_t_199,-0.002522679815692349
five_fold,1,I_t_200,-0.0020094049481743552
five_fold,1,I_t_201,-0.002289043591392527
five_fold,1,I_t_202,-0.002697589705572382
five_fold,1,I_t_203,-0.0018459019393035248
five_fold,1,I_t_204,0.0019250494293600218
five_fold,1,I_t_205,0.0030755990879391282
five_fold,1,I_t_206,0.002359774983696015
five_fold,1,I_t_207,0.0026471853305704064
five_fold,1,I_t_208,0.002269705734392686
five_fold,1,I_t_209,0.0015077163791423001
five_fold,1,I_t_210,0.0005979022924844308
five_fold,1,I_t_211,-0.00035689367785382944
five_fold,1,I_t_212,-0.0009555629021788262
five_fold,1,I_t_213,-0.001503646611874148
five_fold,1,I_t_214,-0.001742576170086352
five_fold,1,I_t_215,-0.0022769380896496007
five_fold,1,I_t_216,-0.0032741117880073396
five_fold,1,I_t_217,-0.00347191427944349
five_fold,1,I_t_218,-0.002931705541319038
five_fold,1,I_t_219,-0.002424224684323722
five_fold,1,I_t_220,-0.0017276802831947943
five_fold,1,I_t_221,-0.001305484705257338
five_fold,1,I_t_222,-0.0013668958346425037
five_fold,1,I_t_223,-0.000810408342741255
five_fold,1,I_t_224,-0.00022342894217412018
five_fold,1,I_t_225,0.0002624309623762677
five_fold,1,I_t_226,0.0007394653039394355
five_fold,1,I_t_227,0.0005523715667687133
five_fold,1,I_t_228,0.0003157858074048464
five_fold,1,I_t_229,-0.0003957346330331446
five_fold,1,I_t_230,-0.0022020934319240616
five_fold,1,I_t_231,-0.004747844864691845
five_fold,1,I_t_232,-0.007071098331150777
five_fold,1,I_t_233,-0.008237622183777759
five_fold,1,I_t_234,-0.0067259952431596316
five_fold,1,I_t_235,-0.005833546101343027
five_fold,1,I_t_236,-0.005657889426312256
five_fold,1,I_t_237,-0.00464245724104869
five_fold,1,I_t_238,-0.004589524467324975
five_fold,1,I_t_239,-0.00506836252191283
five_fold,1,I_t_240,-0.004756908452135827
five_fold,1,I_t_241,-0.0040304893143621005
five_fold,1,I_t_242,-0.0029163771819668144
five_fold,1,I_t_243,-0.0027288133904505795
five_fold,1,I_t_244,-0.0035340734119050205
five_fold,1,I_t_245,-0.004509218068052248
five_fold,1,I_t_246,-0.004982783689424073
five_fold,1,I_t_247,-0.003700396586273431
five_fold,1,I_t_248,-0.00258438047235905
five_fold,1,I_t_249,-0.0027214478737798446
five_fold,1,I_t_250,-0.0020775626800716204
five_fold,1,I_t_251,-0.001608887313493255
five_fold,1,I_t_252,-0.0021290732910500924
five_fold,1,I_t_253,-0.0011014690316894567
five_fold,1,I_t_254,0.0022492712230583983
five_fold,1,I_t_255,0.00565921181514188
five_fold,1,I_t_256,0.0059116515033626185
five_fold,1,I_t_257,0.004004791693456923
five_fold,1,I_t_258,0.002381656840603343
five_fold,1,I_t_259,0.0015164561221705747
five_fold,1,I_t_260,0.0006143282278272316
five_fold,1,I_t_261,-0.0009487452213020881
five_fold,1,I_t_262,-0.0020918546733091348
five_fold,1,I_t_263,-0.0020225321345201325
five_fold,1,I_t_264,-0.0016368343963386984
five_fold,1,I_t_265,-0.0013424761521556182
five_fold,1,I_t_266,-0.001558718597806335
five_fold,1,I_t_267,-0.0021562543350594214
five_fold,1,I_t_268,-0.0028641226668511275
five_fold,1,I_t_269,-0.0032799316000048056
five_fold,1,I_t_270,-0.0030997255061949664
five_fold,1,I_t_271,-0.0025402802293550057
five_fold,1,I_t_272,-0.0020151024465836186
five_fold,1,I_t_273,-0.0016350545937220463
five_fold,1,I_t_274,-0.0009345239567887626
five_fold,1,I_t_275,-5.188901304195894e-05
five_fold,1,I_t_276,0.00041070631396236744
five_fold,1,I_t_277,0.000683515326026473
five_fold,1,I_t_278,0.0010838612919230354
five_fold,1,I_t_279,0.0006986795464055779
five_fold,1,I_t_280,-0.0003399821250695253
five_fold,1,I_t_281,-0.00118714195542723
five_fold,1,I_t_282,-0.0026979475736947566
five_fold,1,I_t_283,-0.0036405863282566965
five_fold,1,I_t_284,-0.003320426971157626
five_fold,1,I_t_285,-0.0033626641992712475
five_fold,1,I_t_286,-0.0038939292767982163
five_fold,1,I_t_287,-0.0037846708180702773
five_fold,1,I_t_288,-0.003270989954502225
five_fold,1,I_t_289,-0.0032980787431700874
five_fold,1,I_t_290,-0.004237701569053773
five_fold,1,I_t_291,-0.005319589810754188
five_fold,1,I_t_292,-0.004826468488557501
five_fold,1,I_t_293,-0.0031137406098554737
five_fold,1,I_t_294,-0.003035005587411011
five_fold,1,I_t_295,-0.004389871200621643
five_fold,1,I_t_296,-0.005324718861000658
five_fold,1,I_t_297,-0.0058727577289779745
five_fold,1,I_t_298,-0.0055387093798849145
five_fold,1,I_t_299,-0.004830894881671334
five_fold,1,I_t_300,-0.00414594762197173
five_fold,1,I_t_301,-0.003677866038009493
five_fold,1,I_t_302,-0.00377778493226879
five_fold,1,I_t_303,-0.003462482480527748
five_fold,1,I_t_304,-0.002574259207753267
five_fold,1,I_t_305,-0.0012048287627987558
five_fold,1,I_t_306,0.0012943563705929918
five_fold,1,I_t_307,0.0024561935502264653
five_fold,1,I_t_308,0.0024471056009665636
five_fold,1,I_t_309,0.0020807884422468313
five_fold,1,I_t_310,0.0011609165772162606
five_fold,1,I_t_311,0.0006025974865202699
five_fold,1,I_t_312,-0.00012388460436168488
five_fold,1,I_t_313,-0.001599528841287036
five_fold,1,I_t_314,-0.0023440757883257906
five_fold,1,I_t_315,-0.0020803732044785573
five_fold,1,I_t_316,-0.0018544365379251678
five_fold,1,I_t_317,-0.001983257154330209
five_fold,1,I_t_318,-0.0024766718241990083
five_fold,1,I_t_319,-0.0028378297991296804
five_fold,1,I_t_320,-0.0028895531312205
five_fold,1,I_t_321,-0.0026774666592051474
five_fold,1,I_t_322,-0.001921305043866689
five_fold,1,I_t_323,-0.0016145644160263871
five_fold,1,I_t_324,-0.0016961180199847722
five_fold,1,I_t_325,-0.0014275908315400552
five_fold,1,I_t_326,-0.0009255757271690597
five_fold,1,I_t_327,-0.00019446309944068808
five_fold,1,I_t_328,0.00020273475052333273
five_fold,1,I_t_329,0.0005378263084514756
five_fold,1,I_t_330,0.0005979824260437469
five_fold,1,I_t_331,0.0005662730174426551
five_fold,1,I_t_332,0.0012218045617087032
five_fold,1,I_t_333,0.0002493430138572007
five_fold,1,I_t_334,-0.0015309101714295022
five_fold,1,I_t_335,-0.004253494978370451
five_fold,1,I_t_336,-0.0056319339714163644
five_fold,1,I_t_337,-0.0038885465286404076
five_fold,1,I_t_338,-0.00431456095987069
five_fold,1,I_t_339,-0.004964443231096894
five_fold,1,I_t_340,-0.006040597051112543
five_fold,1,I_t_341,-0.0067122061551022445
five_fold,1,I_t_342,-0.006368436874914938
five_fold,1,I_t_343,-0.005272746870777658
five_fold,1,I_t_344,-0.003519762416879232
five_fold,1,I_t_345,-0.002928262433353602
five_fold,1,I_t_346,-0.00357750798955494
five_fold,1,I_t_347,-0.004953030531459404
five_fold,1,I_t_348,-0.005781926098062332
five_fold,1,I_t_349,-0.005299648244428208
five_fold,1,I_t_350,-0.0044446082059167195
five_fold,1,I_t_351,-0.003363479234324158
five_fold,1,I_t_352,-0.0022042146823827197
five_fold,1,I_t_353,-0.0024738731602986126
five_fold,1,I_t_354,-0.002387361003149056
five_fold,1,I_t_355,-0.0010006173795104245
five_fold,1,I_t_356,-9.911109558407991e-05
five_fold,1,I_t_357,0.0008260120895783705
five_fold,1,I_t_358,0.0005333658112989262
five_fold,1,I_t_359,0.0005619080001122563
five_fold,1,I_t_360,0.0009230798532570374
five_fold,1,I_t_361,0.0007064320128473057
five_fold,1,I_t_362,0.0003363551754082398
five_fold,1,I_t_363,-3.1028392848116696e-05
five_fold,1,I_t_364,-0.0009947269448008379
five_fold,1,I_t_365,-0.001543816824635771
five_fold,1,I_t_366,-0.0013887629855878333
five_fold,1,I_t_367,-0.0009542222702837387
five_fold,1,I_t_368,-0.0010123432365906973
five_fold,1,I_t_369,-0.0016356037940138454
five_fold,1,I_t_370,-0.002256160877847993
five_fold,1,I_t_371,-0.0024173878509358283
five_fold,1,I_t_372,-0.0016641929944654495
five_fold,1,I_t_373,-0.0008104195873905888
five_fold,1,I_t_374,-0.0008265492438191133
five_fold,1,I_t_375,-0.0014692396258605771
five_fold,1,I_t_376,-0.0016338908837183282
five_fold,1,I_t_377,-0.0014323157523997787
five_fold,1,I_t_378,-0.0012411868722943078
five_fold,1,I_t_379,-0.000991307296028392
five_fold,1,I_t_380,-0.0008449855482143769
five_fold,1,I_t_381,-0.00048285129865826464
five_fold,1,I_t_382,-0.0002501762866181639
five_fold,1,I_t_383,-0.0012479805675265773
five_fold,1,I_t_384,-0.0034682255233579153
five_fold,1,I_t_385,-0.006087351660692785
five_fold,1,I_t_386,-0.0072976288164721985
five_fold,1,I_t_387,-0.006052175599303412
five_fold,1,I_t_388,-0.004813914146682879
five_fold,1,I_t_389,-0.003969441367845193
five_fold,1,I_t_390,-0.0036614550469392104
five_fold,1,I_t_391,-0.003813295036853995
five_fold,1,I_t_392,-0.004156261437947839
five_fold,1,I_t_393,-0.004244389213130526
five_fold,1,I_t_394,-0.003986102100808199
five_fold,1,I_t_395,-0.003225850714092787
five_fold,1,I_t_396,-0.0030181826157594637
five_fold,1,I_t_397,-0.00462755003684805
five_fold,1,I_t_398,-0.006385534579534624
five_fold,1,I_t_399,-0.006977001747598703
five_fold,1,I_t_400,-0.006301743701920151
five_fold,1,I_t_401,-0.004827877793689153
five_fold,1,I_t_402,-0.00391401810790429
five_fold,1,I_t_403,-0.003331750548094787
five_fold,1,I_t_404,-0.0021066297257224397
five_fold,1,I_t_405,-0.0008455384456262665
five_fold,1,I_t_406,0.0012742766503850676
five_fold,1,I_t_407,0.0033297301964821404
five_fold,1,I_t_408,0.004690642950205911
five_fold,1,I_t_409,0.0048756752797144715
five_fold,1,I_t_410,0.003480168313472825
five_fold,1,I_t_411,0.0024607141853180497
five_fold,1,I_t_412,0.0016033449841554538
five_fold,1,I_t_413,0.0004895985123132292
five_fold,1,I_t_414,-0.0005180360847459255
five_fold,1,I_t_415,-0.0015100873629614773
five_fold,1,I_t_416,-0.0019546564633400607
five_fold,1,I_t_417,-0.0019005769560784514
five_fold,1,I_t_418,-0.0019096853194508579
five_fold,1,I_t_419,-0.002252157238693817
five_fold,1,I_t_420,-0.003027140250078643
five_fold,1,I_t_421,-0.003556477766553338
five_fold,1,I_t_422,-0.003603577155557377
five_fold,1,I_t_423,-0.0031229440015926617
five_fold,1,I_t_424,-0.0022299098945180373
five_fold,1,I_t_425,-0.0016327946848123417
five_fold,1,I_t_426,-0.0014328173440493542
five_fold,1,I_t_427,-0.0011113244783643344
five_fold,1,I_t_428,-0.0005322855927793679
five_fold,1,I_t_429,0.0002327036144278947
five_fold,1,I_t_430,0.0008197932760253918
five_fold,1,I_t_431,0.00131093233041182
five_fold,1,I_t_432,0.0018252991816645788
five_fold,1,I_t_433,0.0017311667647478654
five_fold,1,I_t_434,0.0007552099964445291
five_fold,1,I_t_435,-0.00027416013434780834
five_fold,1,I_t_436,-0.001710862377232006
five_fold,1,I_t_437,-0.00317525614984594
five_fold,1,I_t_438,-0.004074945043890369
five_fold,1,I_t_439,-0.004827240243623752
five_fold,1,I_t_440,-0.00495307736586293
five_fold,1,I_t_441,-0.004833055219311584
five_fold,1,I_t_442,-0.004975261686207627
five_fold,1,I_t_443,-0.0061363075488899445
five_fold,1,I_t_444,-0.006871951763071763
five_fold,1,I_t_445,-0.0059878552572591535
five_fold,1,I_t_446,-0.0046862517686404375
five_fold,1,I_t_447,-0.0038768418026588545
five_fold,1,I_t_448,-0.0046841674901451
five_fold,1,I_t_449,-0.006161064142889723
five_fold,1,I_t_450,-0.006579705920270378
five_fold,1,I_t_451,-0.005702366146129121
five_fold,1,I_t_452,-0.0041179723803247805
five_fold,1,I_t_453,-0.003855218889506942
five_fold,1,I_t_454,-0.0035186924395659526
five_fold,1,I_t_455,-0.0024732651129611167
five_fold,1,I_t_456,-0.001687816095764162
five_fold,1,I_t_457,-0.0009229851218934204
five_fold,1,I_t_458,0.001001147064656394
five_fold,1,I_t_459,0.004259500507455643
five_fold,1,I_t_460,0.0016776283718339048
five_fold,1,I_t_461,0.0008401392048124155
five_fold,1,I_t_462,0.0013226261309552637
five_fold,1,I_t_463,0.00034393366438609376
five_fold,1,I_t_464,-0.00016176436055459183
five_fold,1,I_t_465,-0.000845503952323385
five_fold,1,I_t_466,-0.0016765192507964372
five_fold,1,I_t_467,-0.0018233365543200858
five_fold,1,I_t_468,-0.0017047582171025191
five_fold,1,I_t_469,-0.0011318373817768134
five_fold,1,I_t_470,-0.0009997034306130322
five_fold,1,I_t_471,-0.0020126201073854925
five_fold,1,I_t_472,-0.002982407056123496
five_fold,1,I_t_473,-0.003317878931357
five_fold,1,I_t_474,-0.0033182626435631227
five_fold,1,I_t_475,-0.0028895656998274375
five_fold,1,I_t_476,-0.0022936911133760725
five_fold,1,I_t_477,-0.002076311249060361
five_fold,1,I_t_478,-0.0015604096927993932
five_fold,1,I_t_479,-0.0004597794602026748
five_fold,1,I_t_480,0.00043321955722120336
five_fold,1,I_t_481,0.0010047951849677089
five_fold,1,I_t_482,0.00144314871614986
five_fold,1,I_t_483,0.0020670258415818542
five_fold,1,I_t_484,0.002557354606821332
five_fold,1,I_t_485,0.002907043535053341
five_fold,1,I_t_486,0.0030698002449679523
five_fold,1,I_t_487,0.00246659862776784
five_fold,1,I_t_488,0.0014192872221691004
five_fold,1,I_t_489,0.0012819458440804501
five_fold,1,I_t_490,0.0014022028462717076
five_fold,1,I_t_491,0.0013247876333616216
five_fold,1,I_t_492,0.00034366192688868043
five_fold,1,I_t_493,-0.0009561288685224573
five_fold,1,I_t_494,-0.0023722577459392917
five_fold,1,I_t_495,-0.004135980869002931
five_fold,1,I_t_496,-0.004976597470671397
five_fold,1,I_t_497,-0.005005135937595245
five_fold,1,I_t_498,-0.004392468658205646
five_fold,1,I_t_499,-0.0046051080321699136
five_fold,1,I_t_500,-0.005876331411493833
five_fold,1,I_t_501,-0.007328619171786299
five_fold,1,I_t_502,-0.007250291138183028
five_fold,1,I_t_503,-0.006294924306419697
five_fold,1,I_t_504,-0.006292909105169778
five_fold,1,I_t_505,-0.005573643699038573
five_fold,1,I_t_506,-0.004442436264003999
five_fold,1,I_t_507,-0.00396300472148038
five_fold,1,I_t_508,-0.004137787042645213
five_fold,1,I_t_509,-0.0034707125572306196
five_fold,1,I_t_510,-0.002647028350403396
five_fold,1,I_t_511,-0.001805137658442777
five_fold,1,IR_pix_0,0.0029332150415767298
five_fold,1,IR_pix_1,0.002976548672640001
five_fold,1,IR_pix_2,0.0029515259227738573
five_fold,1,IR_pix_3,0.002829391101900885
five_fold,1,IR_pix_4,0.0028320950538031874
five_fold,1,IR_pix_5,0.0028279161894914323
five_fold,1,IR_pix_6,0.0028983792269752754
five_fold,1,IR_pix_7,0.0028458305791648443
five_fold,1,IR_pix_8,0.002858609741853282
five_fold,1,IR_pix_9,0.0028403472745636743
five_fold,1,IR_pix_10,0.0028079290580738446
five_fold,1,IR_pix_11,0.0028784090752180754
five_fold,1,IR_pix_12,0.0029082594804502103
five_fold,1,IR_pix_13,0.002970702643900585
five_fold,1,IR_pix_14,0.00299754674510356
five_fold,1,IR_pix_15,0.003078850151281303
five_fold,1,IR_pix_16,0.003176916851350492
five_fold,1,IR_pix_17,0.0032320537386623396
five_fold,1,IR_pix_18,0.0034555899921234826
five_fold,1,IR_pix_19,0.003497884724282679
five_fold,1,IR_pix_20,0.003631530285173858
five_fold,1,IR_pix_21,0.003785742099425254
five_fold,1,IR_pix_22,0.003934576763714866
five_fold,1,IR_pix_23,0.004066338291971719
five_fold,1,IR_pix_24,0.004320290180458792
five_fold,1,IR_pix_25,0.004459596222310383
five_fold,1,IR_pix_26,0.004705603610635319
five_fold,1,IR_pix_27,0.004896315926085666
five_fold,1,IR_pix_28,0.005018799272704814
five_fold,1,IR_pix_29,0.0052086246548850605
five_fold,1,IR_pix_30,0.0053225629064157925
five_fold,1,IR_pix_31,0.0053861121974339
five_fold,1,IR_pix_32,0.002952732689734472
five_fold,1,IR_pix_33,0.0029428992234752233
five_fold,1,IR_pix_34,0.002838402693552812
five_fold,1,IR_pix_35,0.002831959730578397
five_fold,1,IR_pix_36,0.00279883162287118
five_fold,1,IR_pix_37,0.002723150106330989
five_fold,1,IR_pix_38,0.002708032932549199
five_fold,1,IR_pix_39,0.0027006741551818384
five_fold,1,IR_pix_40,0.0026668964803102306
five_fold,1,IR_pix_41,0.0027253578107958153
five_fold,1,IR_pix_42,0.0026570652565750283
five_fold,1,IR_pix_43,0.002751010528211899
five_fold,1,IR_pix_44,0.0027345829901732613
five_fold,1,IR_pix_45,0.0027432418029440736
five_fold,1,IR_pix_46,0.002837622069227572
five_fold,1,IR_pix_47,0.0028530071106135017
five_fold,1,IR_pix_48,0.0029967450343363366
five_fold,1,IR_pix_49,0.0031293815645216973
five_fold,1,IR_pix_50,0.0031911306549539816
five_fold,1,IR_pix_51,0.0032888059517015597
five_fold,1,IR_pix_52,0.0034165650571380906
five_fold,1,IR_pix_53,0.0035330830247140245
five_fold,1,IR_pix_54,0.0036312087617902515
five_fold,1,IR_pix_55,0.00382181951827298
five_fold,1,IR_pix_56,0.003963281311776203
five_fold,1,IR_pix_57,0.0042423775739953
five_fold,1,IR_pix_58,0.0045686804648726155
five_fold,1,IR_pix_59,0.004797914452664786
five_fold,1,IR_pix_60,0.004967842201435027
five_fold,1,IR_pix_61,0.005101519725593997
five_fold,1,IR_pix_62,0.005322423122373336
five_fold,1,IR_pix_63,0.0053771130688212345
five_fold,1,IR_pix_64,0.002856374879835037
five_fold,1,IR_pix_65,0.002800209180623182
five_fold,1,IR_pix_66,0.0028165433694279283
five_fold,1,IR_pix_67,0.0027227776166807165
five_fold,1,IR_pix_68,0.002697234278439628
five_fold,1,IR_pix_69,0.002666280308500987
five_fold,1,IR_pix_70,0.0025977527765684194
five_fold,1,IR_pix_71,0.002558991313586686
five_fold,1,IR_pix_72,0.0025226591859017
five_fold,1,IR_pix_73,0.002559833688224057
five_fold,1,IR_pix_74,0.0025333714429597613
five_fold,1,IR_pix_75,0.0025349782935359484
five_fold,1,IR_pix_76,0.002561365372823855
five_fold,1,IR_pix_77,0.0025649567444658602
five_fold,1,IR_pix_78,0.0026817833637620297
five_fold,1,IR_pix_79,0.002701515829711438
five_fold,1,IR_pix_80,0.0027736683993429515
five_fold,1,IR_pix_81,0.002916887545676717
five_fold,1,IR_pix_82,0.002942604063742154
five_fold,1,IR_pix_83,0.003028631542716599
five_fold,1,IR_pix_84,0.003140881898457019
five_fold,1,IR_pix_85,0.0032054466051602342
five_fold,1,IR_pix_86,0.00325193304499894
five_fold,1,IR_pix_87,0.003403526050878781
five_fold,1,IR_pix_88,0.003652666178369409
five_fold,1,IR_pix_89,0.004000721903463982
five_fold,1,IR_pix_90,0.004379053216803621
five_fold,1,IR_pix_91,0.00466326368858569
five_fold,1,IR_pix_92,0.004910243678136496
five_fold,1,IR_pix_93,0.005161267176977267
five_fold,1,IR_pix_94,0.005264198445923365
five_fold,1,IR_pix_95,0.005423033686388856
five_fold,1,IR_pix_96,0.002794377614380906
five_fold,1,IR_pix_97,0.002793685161530263
five_fold,1,IR_pix_98,0.002645221820813977
five_fold,1,IR_pix_99,0.0026277769829019713
five_fold,1,IR_pix_100,0.0025849717826033508
five_fold,1,IR_pix_101,0.002487922169661493
five_fold,1,IR_pix_102,0.0025208164040426005
five_fold,1,IR_pix_103,0.0023765147863999236
five_fold,1,IR_pix_104,0.002374235925000955
five_fold,1,IR_pix_105,0.002351982056396121
five_fold,1,IR_pix_106,0.002353891530066994
five_fold,1,IR_pix_107,0.002332805911763812
five_fold,1,IR_pix_108,0.0023455356966521467
five_fold,1,IR_pix_109,0.0023912667815822286
five_fold,1,IR_pix_110,0.002428381790663228
five_fold,1,IR_pix_111,0.0024586147071273125
five_fold,1,IR_pix_112,0.0025094740771859905
five_fold,1,IR_pix_113,0.0026619793783793965
five_fold,1,IR_pix_114,0.0027712595741674656
five_fold,1,IR_pix_115,0.002844339871848398
five_fold,1,IR_pix_116,0.0028995151159321936
five_fold,1,IR_pix_117,0.0028972452280484943
five_fold,1,IR_pix_118,0.0028540637024317013
five_fold,1,IR_pix_119,0.0028978641538189628
five_fold,1,IR_pix_120,0.0031863401075550874
five_fold,1,IR_pix_121,0.0036192224795695456
five_fold,1,IR_pix_122,0.004149363588449557
five_fold,1,IR_pix_123,0.0045303712889061725
five_fold,1,IR_pix_124,0.004787547581430822
five_fold,1,IR_pix_125,0.00507246760286909
five_fold,1,IR_pix_126,0.005226436304879156
five_fold,1,IR_pix_127,0.005335910897938554
five_fold,1,IR_pix_128,0.0026549265422587073
five_fold,1,IR_pix_129,0.002686978311285004
five_fold,1,IR_pix_130,0.0025696529995123574
five_fold,1,IR_pix_131,0.0025037672066998647
five_fold,1,IR_pix_132,0.0024349895086028884
five_fold,1,IR_pix_133,0.002393073812404006
five_fold,1,IR_pix_134,0.0023551079138083033
five_fold,1,IR_pix_135,0.00222792788340314
five_fold,1,IR_pix_136,0.002227542918214889
five_fold,1,IR_pix_137,0.002149761830847523
five_fold,1,IR_pix_138,0.002184901799172964
five_fold,1,IR_pix_139,0.0021791098954238282
five_fold,1,IR_pix_140,0.0021329852669343305
five_fold,1,IR_pix_141,0.002147342483799768
five_fold,1,IR_pix_142,0.0021742277288657277
five_fold,1,IR_pix_143,0.002301213182480851
five_fold,1,IR_pix_144,0.002346743820308699
five_fold,1,IR_pix_145,0.002535961714471159
five_fold,1,IR_pix_146,0.0026339977470452476
five_fold,1,IR_pix_147,0.0026501389432560954
five_fold,1,IR_pix_148,0.002678064732853957
five_fold,1,IR_pix_149,0.0025423482197009907
five_fold,1,IR_pix_150,0.00243070914085273
five_fold,1,IR_pix_151,0.0023794028003069497
five_fold,1,IR_pix_152,0.0027437815366030465
five_fold,1,IR_pix_153,0.0032818261219847646
five_fold,1,IR_pix_154,0.003881651054206615
five_fold,1,IR_pix_155,0.004311381196487956
five_fold,1,IR_pix_156,0.004618835005968822
five_fold,1,IR_pix_157,0.004940778604942934
five_fold,1,IR_pix_158,0.005166284742252702
five_fold,1,IR_pix_159,0.0053463438677887306
five_fold,1,IR_pix_160,0.002637965290512435
five_fold,1,IR_pix_161,0.002474260045778303
five_fold,1,IR_pix_162,0.0024990938491241473
five_fold,1,IR_pix_163,0.002404884182703289
five_fold,1,IR_pix_164,0.002349145918366143
five_fold,1,IR_pix_165,0.0022201125655129297
five_fold,1,IR_pix_166,0.0021709155708793232
five_fold,1,IR_pix_167,0.0021198049813298545
five_fold,1,IR_pix_168,0.0020450140445467677
